PRIMARY_TAG,Date,Well,OilDay,Injgas,AnnulusA,AnnulusB,WHP,WaterDay,Choke,TotLiq
1591,2015-07-25 00:00:00,F,18,10015.89636,83.81714774,84.65210515,29.30194444,44,8,62
1592,2015-07-25 00:00:00,E,92,16860.34571,78.64611822,128.211986,38.15104167,1,8,93
1593,2015-07-25 00:00:00,G,49,26487.27481,73.6787868,75.90903841,27.47909722,95,8,144
1594,2015-07-25 00:00:00,H,78,23929.4807,78.34079209,94.37716065,33.64076389,33,8,111
1595,2015-07-26 00:00:00,A,65,6910.152129,63.25382206,65.1350867,25.10548611,0,8,65
1596,2015-07-26 00:00:00,B,64,15942.55866,74.54690738,80.71712896,27.60965278,14,8,78
1597,2015-07-26 00:00:00,C,17,14861.78053,75.30292467,75.84805745,31.96416667,40,8,57
1598,2015-07-26 00:00:00,D,18,19428.59358,72.9113078,88.64495019,29.71333333,62,8,80
1599,2015-07-26 00:00:00,F,21,9984.653021,83.09229511,84.91880557,28.83138889,43,8,64
1600,2015-07-26 00:00:00,E,92,16832.1161,78.57666145,127.1227398,38.01680556,1,8,93
1601,2015-07-26 00:00:00,G,49,26532.64507,73.21670072,75.8508639,27.63652778,95,8,144
1602,2015-07-26 00:00:00,H,78,23976.00729,78.44939571,94.71555908,34.07125,33,8,111
1603,2015-07-27 00:00:00,A,65,6920.508596,62.57760287,65.18556688,25.16875,0,8,65
1604,2015-07-27 00:00:00,B,64,15940.90244,75.01703028,80.70311878,27.62324774,14,8,78
1605,2015-07-27 00:00:00,C,17,14974.67805,76.20136983,75.59700535,32.19569743,40,8,57
1606,2015-07-27 00:00:00,D,18,19418.17974,73.16145666,88.38447457,29.94011103,62,8,80
1607,2015-07-27 00:00:00,F,21,10027.71133,83.37295777,82.71629109,29.24913255,43,8,64
1608,2015-07-27 00:00:00,E,92,16983.12167,79.22178772,128.313265,37.97765441,1,8,93
1609,2015-07-27 00:00:00,G,49,26460.11457,73.33205086,74.59419585,28.65368056,95,8,144
1610,2015-07-27 00:00:00,H,79,23979.33589,78.58165021,95.148209,34.20208189,29,8,108
1611,2015-07-28 00:00:00,A,65,6843.441931,64.92563127,64.01497165,25.43900069,0,8,65
1612,2015-07-28 00:00:00,B,64,15274.67187,74.46114685,80.16980119,27.34652778,14,8,78
1613,2015-07-28 00:00:00,C,17,14901.7003,75.26254543,75.62990241,31.83409722,40,8,57
1614,2015-07-28 00:00:00,D,18,19384.27229,73.43696118,87.30857694,29.93625,62,8,80
1615,2015-07-28 00:00:00,F,21,9975.946168,84.0291701,83.73801954,28.90125,43,8,64
1616,2015-07-28 00:00:00,E,92,16966.87819,78.96034921,128.8419949,38.00125,1,8,93
1617,2015-07-28 00:00:00,G,49,26441.19411,73.01457582,73.99821616,28.60756419,95,8,144
1618,2015-07-28 00:00:00,H,79,23976.98617,78.0338601,97.00205011,34.03215278,29,8,108
1619,2015-07-29 00:00:00,A,65,6927.168256,63.53214142,66.33804575,25.40798611,0,8,65
1620,2015-07-29 00:00:00,B,64,14886.4227,74.57952386,81.77120272,27.25638889,14,8,78
1621,2015-07-29 00:00:00,C,17,14922.99866,74.56621854,76.38623685,31.60416667,40,8,57
1622,2015-07-29 00:00:00,D,18,19454.26051,73.16095177,87.15091501,29.83958333,62,8,80
1623,2015-07-29 00:00:00,F,21,10020.28146,83.74930709,83.70694479,28.62986111,43,8,64
1624,2015-07-29 00:00:00,E,92,16876.57739,78.45341734,127.0646304,37.98361111,1,8,93
1625,2015-07-29 00:00:00,G,49,26458.39077,73.83611713,75.04085418,28.60736111,95,8,144
1626,2015-07-29 00:00:00,H,79,23950.16966,78.41142586,99.91730095,34.01583333,29,8,108
1627,2015-07-30 00:00:00,A,65,6829.79287,63.49770557,63.91575608,24.9725,0,8,65
1628,2015-07-30 00:00:00,B,64,14933.95666,73.95608246,82.2200117,27.18986111,14,8,78
1629,2015-07-30 00:00:00,C,17,14954.946,74.58909628,76.83175658,31.59784722,40,8,57
1630,2015-07-30 00:00:00,D,18,19464.93932,73.3626204,87.4658901,29.83451389,62,8,80
1631,2015-07-30 00:00:00,F,21,10021.38079,83.70165775,83.88598578,28.99805556,42,8,63
1632,2015-07-30 00:00:00,E,92,16948.3231,78.87932578,126.9258453,37.894375,1,8,93
1633,2015-07-30 00:00:00,G,49,26500.92004,73.55670724,74.32838828,28.52111111,95,8,144
1634,2015-07-30 00:00:00,H,79,23965.47686,78.20246308,100.3891703,33.87180556,29,8,108
1635,2015-07-31 00:00:00,A,65,6933.448786,62.41966792,66.2965796,25.11465278,0,8,65
1636,2015-07-31 00:00:00,B,64,14965.25746,74.34891241,81.78572602,27.21055556,14,8,78
1637,2015-07-31 00:00:00,C,17,14896.82974,74.7029415,76.1619197,31.436875,40,8,57
1638,2015-07-31 00:00:00,D,18,19445.96863,74.16251399,85.88926409,30.0325,62,8,80
1639,2015-07-31 00:00:00,F,21,9968.631109,83.25825189,85.10391958,29.22402778,42,8,63
1640,2015-07-31 00:00:00,E,92,16927.3936,78.52427463,128.175223,38.05263889,1,8,93
1641,2015-07-31 00:00:00,G,49,26448.97186,73.77480018,74.15786056,28.63423611,95,8,144
1642,2015-07-31 00:00:00,H,79,23904.47016,78.42737439,101.6059467,33.69097222,29,8,108
1643,2015-08-01 00:00:00,A,65,6973.313347,62.96179286,65.80988511,25.08285913,0,8,65
1644,2015-08-01 00:00:00,B,64,14906.25761,74.43222682,82.27545988,27.21186676,14,8,78
1645,2015-08-01 00:00:00,C,17,14911.37933,74.66755001,76.49360839,31.29049271,40,8,57
1646,2015-08-01 00:00:00,D,18,19470.39209,74.17063419,86.23303194,29.88625954,62,8,80
1647,2015-08-01 00:00:00,F,21,9975.337672,83.47862481,84.58667475,28.91998612,42,8,63
1648,2015-08-01 00:00:00,E,92,16858.59979,79.054975,128.45717,38.23539209,1,8,93
1649,2015-08-01 00:00:00,G,49,26464.06013,73.51005924,74.67064613,28.53032616,95,8,144
1650,2015-08-01 00:00:00,H,79,23920.32794,78.16080539,100.9438362,33.66426093,29,8,108
1651,2015-08-02 00:00:00,A,65,6946.362067,62.6861805,65.55528152,25.20784722,0,8,65
1652,2015-08-02 00:00:00,B,59,14872.95943,74.23818312,81.75006093,27.14243056,21,8,80
1653,2015-08-02 00:00:00,C,18,14908.43878,75.23104,76.98207401,31.17152778,39,8,57
1654,2015-08-02 00:00:00,D,18,19463.49433,73.64767224,86.81445974,29.89104167,62,8,80
1655,2015-08-02 00:00:00,F,21,9978.838338,83.29067213,83.92267832,28.58868056,41,8,62
1656,2015-08-02 00:00:00,E,92,16821.6972,79.48915403,125.187427,37.87625,1,8,93
1657,2015-08-02 00:00:00,G,49,26485.73497,73.7362614,74.17411793,28.46972222,95,8,144
1658,2015-08-02 00:00:00,H,79,23981.79525,78.28435261,101.9867568,33.54048611,29,8,108
1659,2015-08-03 00:00:00,A,65,6885.731689,62.48375596,66.21508463,25.30055556,0,8,65
1660,2015-08-03 00:00:00,B,59,14941.13314,74.37508584,82.7136539,27.06631944,21,8,80
1661,2015-08-03 00:00:00,C,18,14967.43627,75.28665413,74.81333046,31.19423611,39,8,57
1662,2015-08-03 00:00:00,D,21,19494.43073,73.79544172,86.14272252,29.66729167,60,8,81
1663,2015-08-03 00:00:00,F,21,9980.237294,83.3893832,85.34801704,28.803125,41,8,62
1664,2015-08-03 00:00:00,E,92,16972.46281,78.67363391,129.0402187,37.69402778,1,8,93
1665,2015-08-03 00:00:00,G,49,26534.65643,73.5560544,74.73934092,28.346875,95,8,144
1666,2015-08-03 00:00:00,H,81,23936.88641,78.4692831,102.1604321,33.35993056,30,8,111
1667,2015-08-04 00:00:00,A,65,6982.55584,62.64298245,65.95763698,25.99958333,0,8,65
1668,2015-08-04 00:00:00,B,59,14901.12007,74.20658205,82.41523287,27.98520833,21,8,80
1669,2015-08-04 00:00:00,C,18,14977.45068,74.7581,76.6089376,31.41770833,39,8,57
1670,2015-08-04 00:00:00,D,21,19452.26063,72.47928955,86.304719,30.45180556,60,8,81
1671,2015-08-04 00:00:00,F,21,9997.304163,84.1044767,84.26663549,29.43895833,41,8,62
1672,2015-08-04 00:00:00,E,94,16863.65338,79.59917043,129.4518716,38.41583333,1,8,95
1673,2015-08-04 00:00:00,G,45,26511.14911,72.5692103,80.76322928,29.13319444,100,8,145
1674,2015-08-04 00:00:00,H,81,23945.5948,78.21915836,103.1812852,33.34118056,30,8,111
1675,2015-08-05 00:00:00,A,65,6909.054975,63.22697631,64.41221488,25.15239417,0,8,65
1676,2015-08-05 00:00:00,B,59,14897.41256,74.04971362,82.26310725,27.0278279,21,8,80
1677,2015-08-05 00:00:00,C,18,14922.24792,74.84542405,76.49892802,30.82005552,39,8,57
1678,2015-08-05 00:00:00,D,21,19474.62949,72.0264245,86.2978892,30.1777238,60,8,81
1679,2015-08-05 00:00:00,F,21,9989.898619,83.45005086,85.23979518,28.8722415,41,8,62
1680,2015-08-05 00:00:00,E,94,16901.95988,79.04678813,127.5726907,38.08736988,1,8,95
1681,2015-08-05 00:00:00,G,45,26442.38817,72.97824152,79.47773897,28.37002082,100,8,145
1682,2015-08-05 00:00:00,H,81,23981.9853,78.37770792,101.6090548,33.23039556,30,8,111
1683,2015-08-06 00:00:00,A,65,6907.572887,62.96351475,65.04514855,25.09784722,0,8,65
1684,2015-08-06 00:00:00,B,59,14910.68754,73.77304622,81.92011553,27.08527778,21,8,80
1685,2015-08-06 00:00:00,C,18,14950.161,74.54529552,73.3812955,30.92131944,39,8,57
1686,2015-08-06 00:00:00,D,21,19430.68006,71.44799563,85.069422,30.02430556,60,8,81
1687,2015-08-06 00:00:00,F,21,10040.89171,83.98514203,85.48831302,28.86243056,41,8,62
1688,2015-08-06 00:00:00,E,94,16956.36037,78.88299179,127.287813,38.121875,1,8,95
1689,2015-08-06 00:00:00,G,45,26494.00573,73.34031447,77.07624789,28.43798611,100,8,145
1690,2015-08-06 00:00:00,H,81,24000.86899,78.10137471,101.303359,32.84944444,30,8,111
1691,2015-08-07 00:00:00,A,65,6846.682832,63.17739957,66.86359739,25.19409722,0,8,65
1692,2015-08-07 00:00:00,B,59,14923.70937,73.60218918,80.13799087,27.12326389,21,8,80
1693,2015-08-07 00:00:00,C,18,14962.25768,73.97200008,74.53345155,30.47659722,39,8,57
1694,2015-08-07 00:00:00,D,21,19424.95031,72.55500856,85.86689641,29.53006944,60,8,81
1695,2015-08-07 00:00:00,F,21,10002.34935,83.5349506,84.06797934,29.38118056,41,8,62
1696,2015-08-07 00:00:00,E,94,16888.25113,78.63243457,128.4638985,38.23951389,1,8,95
1697,2015-08-07 00:00:00,G,45,26542.98824,73.56543876,74.73150123,28.424375,100,8,145
1698,2015-08-07 00:00:00,H,81,23921.18855,77.5491359,100.5426205,33.02472222,30,8,111
1699,2015-08-08 00:00:00,A,66,6908.573807,63.18831199,65.1753142,25.14458333,0,8,66
1700,2015-08-08 00:00:00,B,59,14891.26811,74.19272208,82.38468924,27.05166667,21,8,80
1701,2015-08-08 00:00:00,C,18,14959.17628,74.18346422,75.67929833,30.13090278,39,8,57
1702,2015-08-08 00:00:00,D,21,19448.05235,73.01675812,84.68864116,29.80229167,60,8,81
1703,2015-08-08 00:00:00,F,21,9997.055852,84.04024835,83.53401419,29.12305556,41,8,62
1704,2015-08-08 00:00:00,E,94,16823.11416,78.68988577,129.1614826,38.05770833,1,8,95
1705,2015-08-08 00:00:00,G,45,26469.11908,73.31047154,79.88133072,28.08923611,100,8,145
1706,2015-08-08 00:00:00,H,81,24002.18162,77.84161469,99.84675211,33.06152778,30,8,111
1707,2015-08-09 00:00:00,A,66,6969.328182,62.78028319,65.26080906,25.13108952,0,8,66
1708,2015-08-09 00:00:00,B,59,14943.31699,73.69183327,80.83452556,27.11415684,21,8,80
1709,2015-08-09 00:00:00,C,18,14967.56672,74.15846046,73.3615597,30.55232477,39,8,57
1710,2015-08-09 00:00:00,D,21,19477.25202,72.35294595,84.1453949,29.65683553,60,8,81
1711,2015-08-09 00:00:00,F,21,10067.11095,83.74636685,85.12871533,29.18952117,41,8,62
1712,2015-08-09 00:00:00,E,94,16862.36074,78.9311109,128.3575967,38.02484386,1,8,95
1713,2015-08-09 00:00:00,G,45,26493.10981,73.32779544,82.212515,28.35045108,100,8,145
1714,2015-08-09 00:00:00,H,81,23917.68266,77.54939055,98.85095161,33.04788341,30,8,111
1715,2015-08-10 00:00:00,A,66,6974.634661,63.13657687,65.95611714,25.02555556,0,8,66
1716,2015-08-10 00:00:00,B,59,14906.23497,73.95264672,81.00130806,27.02270833,22,8,81
1717,2015-08-10 00:00:00,C,18,14899.80159,73.63731517,74.32532874,30.01520833,39,8,57
1718,2015-08-10 00:00:00,D,24,19401.81339,72.99060226,84.91268141,29.55076389,55,8,79
1719,2015-08-10 00:00:00,F,21,10059.28637,83.64330358,85.02465919,28.93472222,41,8,62
1720,2015-08-10 00:00:00,E,93,16856.21038,79.46882851,128.8643053,38.075,1,8,94
1721,2015-08-10 00:00:00,G,46,26471.1339,73.170631,82.34859716,28.28993056,93,8,139
1722,2015-08-10 00:00:00,H,78,23902.47915,78.1341046,100.1940791,32.94944444,33,8,111
1723,2015-08-11 00:00:00,A,66,6945.025459,62.56681947,64.73873175,25.16243056,0,8,66
1724,2015-08-11 00:00:00,B,59,14954.48834,73.78440574,82.51986834,27.19993056,22,8,81
1725,2015-08-11 00:00:00,C,18,14918.52021,73.95765047,74.87078538,30.04701389,44,8,62
1726,2015-08-11 00:00:00,D,24,19445.31297,73.50701994,86.04737254,29.73020833,55,8,79
1727,2015-08-11 00:00:00,F,20,10024.54562,84.18081293,83.60601185,29.28263889,40,8,60
1728,2015-08-11 00:00:00,E,93,16832.47406,80.36012225,127.2569401,38.77361111,1,8,94
1729,2015-08-11 00:00:00,G,46,26485.83667,73.3654856,90.02169283,28.30604167,93,8,139
1730,2015-08-11 00:00:00,H,78,24011.31719,78.50192866,98.38666267,33.06548611,33,8,111
1731,2015-08-12 00:00:00,A,66,6881.940095,62.43276839,64.65841012,25.21083333,0,8,66
1732,2015-08-12 00:00:00,B,59,14927.09782,74.22304337,81.60163777,27.26284722,22,8,81
1733,2015-08-12 00:00:00,C,18,14992.45716,73.31608278,75.02364416,30.09930556,44,8,62
1734,2015-08-12 00:00:00,D,24,19481.58783,74.1499456,85.56194894,29.99395833,55,8,79
1735,2015-08-12 00:00:00,F,20,10026.59194,83.77545924,85.27470184,29.80513889,40,8,60
1736,2015-08-12 00:00:00,E,93,16959.50149,79.40166312,128.9753367,38.04576389,1,8,94
1737,2015-08-12 00:00:00,G,46,26536.5035,73.6245308,88.56017222,27.71618056,93,8,139
1738,2015-08-12 00:00:00,H,78,23977.60482,77.95583995,99.06683367,33.09555556,33,8,111
1739,2015-08-13 00:00:00,A,67,6852.930182,63.41682419,64.87418758,25.26807772,0,8,67
1740,2015-08-13 00:00:00,B,58,14873.05301,74.51029375,80.40414856,27.10534351,19,8,77
1741,2015-08-13 00:00:00,C,18,14924.927,72.90705076,74.37173106,30.24247051,44,8,62
1742,2015-08-13 00:00:00,D,24,19456.93523,73.52179129,83.79355325,29.76738376,55,8,79
1743,2015-08-13 00:00:00,F,20,10082.03268,83.29203741,84.97517833,28.88743928,40,8,60
1744,2015-08-13 00:00:00,E,93,16288.24161,79.2176277,128.8690512,37.8074254,1,8,94
1745,2015-08-13 00:00:00,G,49,26478.56935,72.87125294,84.64380573,27.60680083,89,8,138
1746,2015-08-13 00:00:00,H,72,23892.08459,77.852134,99.80569381,33.39930604,39,8,111
1747,2015-08-14 00:00:00,A,67,6919.430488,63.34181423,66.4697362,25.22027778,0,8,67
1748,2015-08-14 00:00:00,B,58,14954.55773,74.26826253,81.69260109,27.07104167,19,8,77
1749,2015-08-14 00:00:00,C,15,14982.6363,74.17494859,73.66867689,31.41277778,43,8,58
1750,2015-08-14 00:00:00,D,23,19438.49624,73.42779315,83.77986049,29.85243056,57,8,80
1751,2015-08-14 00:00:00,F,17,10015.343,83.77043349,83.83409325,28.86590278,43,8,60
1752,2015-08-14 00:00:00,E,93,15839.53722,78.80610695,127.5252071,37.61208333,1,8,94
1753,2015-08-14 00:00:00,G,49,26427.73183,73.31526173,81.71110404,27.50256944,89,8,138
1754,2015-08-14 00:00:00,H,72,24001.58264,77.91473003,99.55122894,33.18715278,39,8,111
1755,2015-08-15 00:00:00,A,67,6893.228183,63.32865205,66.13176778,25.25229167,0,8,67
1756,2015-08-15 00:00:00,B,58,14905.03006,74.26761673,81.65868155,27.04631944,19,8,77
1757,2015-08-15 00:00:00,C,15,14958.91626,73.50918557,74.32636865,31.53895833,43,8,58
1758,2015-08-15 00:00:00,D,23,19457.55632,73.96250598,83.24216215,29.85854167,57,8,80
1759,2015-08-15 00:00:00,F,17,9999.561099,83.71900979,85.45229614,28.80444444,43,8,60
1760,2015-08-15 00:00:00,E,93,15845.40195,79.24501709,129.0725665,37.57694444,1,8,94
1761,2015-08-15 00:00:00,G,49,26502.30476,73.45471017,77.19822071,27.55243056,89,8,138
1762,2015-08-15 00:00:00,H,72,23967.69777,76.83903537,100.4080385,32.20986111,39,8,111
1763,2015-08-16 00:00:00,A,67,6917.784752,63.42358283,65.10999294,25.16486111,0,8,67
1764,2015-08-16 00:00:00,B,58,14954.74828,73.55218159,82.04860375,26.87479167,19,8,77
1765,2015-08-16 00:00:00,C,15,14915.6252,74.61167676,75.91695837,31.61798611,43,8,58
1766,2015-08-16 00:00:00,D,23,19447.73987,73.95066931,82.21146724,29.88388889,57,8,80
1767,2015-08-16 00:00:00,F,17,10047.3669,84.33031648,82.72546307,29.08722222,43,8,60
1768,2015-08-16 00:00:00,E,94,15612.31428,79.11118644,128.2176338,37.46361111,1,8,95
1769,2015-08-16 00:00:00,G,49,26475.23475,73.00108703,76.07849053,27.54756944,89,8,138
1770,2015-08-16 00:00:00,H,72,23933.36242,76.38769888,100.1443751,31.88965278,39,8,111
1771,2015-08-17 00:00:00,A,67,6807.845094,63.31172135,65.96096794,25.17522554,0,8,67
1772,2015-08-17 00:00:00,B,58,14869.47171,74.25752377,81.28912918,26.98230396,19,8,77
1773,2015-08-17 00:00:00,C,15,14956.12562,74.6107322,76.89268496,31.85093685,43,8,58
1774,2015-08-17 00:00:00,D,23,19466.84079,74.1645228,83.20563681,30.79458709,57,8,80
1775,2015-08-17 00:00:00,F,17,10029.97075,83.78720465,85.07101364,29.08986815,43,8,60
1776,2015-08-17 00:00:00,E,95,14986.49376,78.70184253,127.4242143,36.90138793,1,8,96
1777,2015-08-17 00:00:00,G,49,26460.39471,72.9761891,75.91568371,27.46155448,89,8,138
1778,2015-08-17 00:00:00,H,72,23979.66179,77.96980552,98.58560312,32.55697432,39,8,111
1779,2015-08-18 00:00:00,A,67,6827.073343,63.32941023,65.0377761,25.09229167,0,8,67
1780,2015-08-18 00:00:00,B,58,14985.21116,74.39758621,80.56164704,26.99527778,19,8,77
1781,2015-08-18 00:00:00,C,15,14976.10698,75.80854221,75.56419388,32.03222222,43,8,58
1782,2015-08-18 00:00:00,D,23,19441.04701,74.01053807,82.86702222,30.81958333,57,8,80
1783,2015-08-18 00:00:00,F,17,10093.2424,84.05995211,84.45090826,29.33409722,43,8,60
1784,2015-08-18 00:00:00,E,94,14970.74996,78.92407203,127.4890506,36.87951389,1,8,95
1785,2015-08-18 00:00:00,G,49,26447.09085,73.71161889,76.3857113,27.52173611,89,8,138
1786,2015-08-18 00:00:00,H,72,23953.94918,78.13218838,98.87696853,32.39958333,39,8,111
1787,2015-08-19 00:00:00,A,67,6869.30353,63.24033782,64.95238377,25.41159722,0,8,67
1788,2015-08-19 00:00:00,B,58,15077.89386,74.02769018,81.23492101,27.32263889,19,8,77
1789,2015-08-19 00:00:00,C,15,14983.23793,74.7476655,74.90364026,31.71652778,43,8,58
1790,2015-08-19 00:00:00,D,23,19473.24531,74.07190713,81.66321068,31.22645833,57,8,80
1791,2015-08-19 00:00:00,F,17,10043.15002,84.78480166,82.62444908,29.48041667,43,8,60
1792,2015-08-19 00:00:00,E,94,14922.51465,79.42426497,127.6120264,37.04784722,1,8,95
1793,2015-08-19 00:00:00,G,49,26463.52064,73.14329789,81.52201823,27.783125,89,8,138
1794,2015-08-19 00:00:00,H,72,23988.01584,78.33117161,97.75425321,33.05888889,39,8,111
1795,2015-08-20 00:00:00,A,67,6876.136895,63.30369755,66.42115081,25.28111111,0,8,67
1796,2015-08-20 00:00:00,B,58,14875.4529,74.35802872,80.71902664,27.10145833,19,8,77
1797,2015-08-20 00:00:00,C,15,14947.86976,75.11269655,75.40272975,31.73986111,43,8,58
1798,2015-08-20 00:00:00,D,23,19450.4675,74.53135124,79.88720381,30.92465278,57,8,80
1799,2015-08-20 00:00:00,F,17,9965.411321,84.19379068,84.4514395,29.63083333,43,8,60
1800,2015-08-20 00:00:00,E,94,14869.11043,78.76272053,127.5076934,37.02819444,1,8,95
1801,2015-08-20 00:00:00,G,49,26548.70617,73.15024015,78.99656308,27.5775,89,8,138
1802,2015-08-20 00:00:00,H,72,23915.78717,77.93267032,99.00090998,33.64520833,39,8,111
1803,2015-08-21 00:00:00,A,67,6941.548301,62.829842,66.57016067,25.1704372,0,8,67
1804,2015-08-21 00:00:00,B,58,14871.94738,74.15418623,79.72528539,27.05017349,19,8,77
1805,2015-08-21 00:00:00,C,15,15015.98434,73.57785525,75.91343079,31.47605829,43,8,58
1806,2015-08-21 00:00:00,D,23,19402.83467,74.36141915,80.21461662,30.87203331,57,8,80
1807,2015-08-21 00:00:00,F,17,9997.148295,84.13086386,84.94606861,29.03164469,43,8,60
1808,2015-08-21 00:00:00,E,94,14951.84765,78.77419773,128.6455913,37.04247051,1,8,95
1809,2015-08-21 00:00:00,G,49,26467.24633,73.48894491,76.46695545,27.5370576,89,8,138
1810,2015-08-21 00:00:00,H,72,23996.24484,77.6107255,97.25967066,33.71866759,39,8,111
1811,2015-08-22 00:00:00,A,67,6921.170118,62.42766513,65.88734551,25.09166667,0,8,67
1812,2015-08-22 00:00:00,B,58,14898.25956,74.11353422,81.58304987,27.02236111,19,8,77
1813,2015-08-22 00:00:00,C,15,14933.28481,74.36288088,75.08183017,31.64625,40,8,55
1814,2015-08-22 00:00:00,D,23,19461.69436,74.10926575,81.75219143,30.87597222,57,8,80
1815,2015-08-22 00:00:00,F,17,10055.29085,83.62040777,83.99225023,29.12534722,43,8,60
1816,2015-08-22 00:00:00,E,94,14926.14208,78.87797175,128.0377414,37.11208333,1,8,95
1817,2015-08-22 00:00:00,G,49,26522.54506,74.15662077,78.290988,27.59451389,89,8,138
1818,2015-08-22 00:00:00,H,72,23946.02885,77.57954933,96.2486709,34.71590278,39,8,111
1819,2015-08-23 00:00:00,A,67,6922.768831,62.52166328,65.15425514,25.18729167,0,8,67
1820,2015-08-23 00:00:00,B,58,14868.86469,73.9992287,80.92651239,27.02395833,18,8,76
1821,2015-08-23 00:00:00,C,15,14933.18685,75.03540487,74.74837744,31.88541667,40,8,55
1822,2015-08-23 00:00:00,D,23,19481.95533,74.50601101,78.96625397,31.09229167,57,8,80
1823,2015-08-23 00:00:00,F,17,10018.47141,83.71664164,84.66079701,29.06222222,43,8,60
1824,2015-08-23 00:00:00,E,99,14875.32275,79.21502864,127.0798638,37.10222222,1,8,100
1825,2015-08-23 00:00:00,G,49,26479.46647,72.94241117,82.52261499,28.01777778,89,8,138
1826,2015-08-23 00:00:00,H,72,23906.58739,78.13550709,96.9111163,34.5025,39,8,111
1827,2015-08-24 00:00:00,A,67,6989.391085,62.942806,64.99824321,25.16138889,0,8,67
1828,2015-08-24 00:00:00,B,58,14889.1683,73.88362562,81.03444403,27.01944444,18,8,76
1829,2015-08-24 00:00:00,C,15,14951.12288,75.27149108,75.91329302,31.64895833,40,8,55
1830,2015-08-24 00:00:00,D,23,19445.71189,74.18392689,77.23524375,31.01215278,57,8,80
1831,2015-08-24 00:00:00,F,17,10055.33383,84.00680251,84.31386495,28.88847222,43,8,60
1832,2015-08-24 00:00:00,E,99,14821.1794,79.67460799,125.2654603,37.75340278,1,8,100
1833,2015-08-24 00:00:00,G,49,26463.51243,73.59378834,81.38885418,28.45604167,89,8,138
1834,2015-08-24 00:00:00,H,72,23921.41783,77.68294093,96.17641266,33.78166667,39,8,111
1835,2015-08-25 00:00:00,A,67,6965.069111,63.43598144,65.10722024,25.02942401,0,8,67
1836,2015-08-25 00:00:00,B,58,14889.73539,74.03335379,80.61664258,27.00111034,18,8,76
1837,2015-08-25 00:00:00,C,15,15008.0114,74.44927903,75.92904079,31.66759195,40,8,55
1838,2015-08-25 00:00:00,D,23,19463.36378,73.56324001,78.49458948,30.95419847,57,8,80
